"organismID","time","longitude","latitude"
6059708,2019-07-23 04:40:54,3.85432447209504,42.7995569533452
6059708,2019-07-23 04:45:54,3.85513542559541,42.797858602161
6059708,2019-07-23 04:50:54,3.85594633474209,42.7961602447286
6059708,2019-07-23 04:55:54,3.85675719953995,42.7944618810487
6059708,2019-07-23 05:00:54,3.85756801999393,42.7927635111221
6059708,2019-07-23 05:05:54,3.85837879610893,42.7910651349492
6059708,2019-07-23 05:10:54,3.85918952788984,42.7893667525308
6059708,2019-07-23 05:15:54,3.86000021534159,42.7876683638676
6059708,2019-07-23 05:20:54,3.86081085846907,42.7859699689602
6059708,2019-07-23 05:25:54,3.86162145727718,42.7842715678091
6059708,2019-07-23 05:30:54,3.86243201177084,42.7825731604152
6059708,2019-07-23 05:35:54,3.86324252195495,42.780874746779
6059708,2019-07-23 05:40:54,3.8640529878344,42.7791763269012
6059708,2019-07-23 05:45:54,3.86486340941411,42.7774779007824
6059708,2019-07-23 05:50:54,3.86567378669896,42.7757794684233
6059708,2019-07-23 05:55:54,3.86648411969387,42.7740810298246
6059708,2019-07-23 06:00:54,3.86729440840373,42.7723825849868
6059708,2019-07-23 06:05:54,3.86810465283344,42.7706841339107
6059708,2019-07-23 06:10:54,3.8689148529879,42.7689856765968
6059708,2019-07-23 06:15:54,3.86972500887201,42.767287213046
6059708,2019-07-23 06:20:54,3.87053512049067,42.7655887432587
6059708,2019-07-23 06:25:54,3.87134518784877,42.7638902672356
6059708,2019-07-23 06:30:54,3.87215521095122,42.7621917849775
6059708,2019-07-23 06:35:54,3.87296518980289,42.7604932964849
6059708,2019-07-23 06:40:54,3.87377512440871,42.7587948017585
6059708,2019-07-23 06:45:54,3.87458501477354,42.7570963007989
6059708,2019-07-23 06:50:54,3.87539486090229,42.7553977936068
6059708,2019-07-23 06:55:54,3.87620466279986,42.7536992801829
6059708,2019-07-23 07:00:54,3.87701442047113,42.7520007605277
6059708,2019-07-23 07:05:54,3.877824133921,42.750302234642
6059708,2019-07-23 07:10:54,3.87863380315435,42.7486037025264
6059708,2019-07-23 07:15:54,3.87944342817609,42.7469051641816
6059708,2019-07-23 07:20:54,3.88025300899109,42.7452066196081
6059708,2019-07-23 07:25:54,3.88106254560425,42.7435080688067
6059708,2019-07-23 07:30:54,3.88187203802045,42.7418095117779
6059708,2019-07-23 07:35:54,3.88268148624459,42.7401109485225
6059708,2019-07-23 07:40:54,3.88349089028156,42.7384123790411
6059708,2019-07-23 07:45:54,3.88430025013623,42.7367138033343
6059708,2019-07-23 07:50:54,3.8851095658135,42.7350152214028
